glycan_id,glycan,species,immunogenicity,inferred_origin,link,genus,family,order,class,phylum,kingdom,domain
15358,NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-4)[NeuNAc(a2-6)Gal(b1-4)GlcNAc(b1-2)]Man(a1-3)[NeuNAc(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc,['Homo_sapiens'],0.0,,N,['Homo'],['Hominidae'],['Primates'],['Mammalia'],['Chordata'],['Animalia'],['Eukarya']
15359,ManNAc(b1-2)Rha(a1-2)Rha(a1-2)Gal(a1-3)GlcNAcOP,['Escherichia_coli'],,,,['Escherichia'],['Enterobacteriaceae'],['Enterobacterales'],['Gammaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
15360,Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,"['Homo_sapiens', 'Mus_musculus']",0.0,,N,"['Homo', 'Mus']","['Hominidae', 'Muridae']","['Primates', 'Rodentia']",['Mammalia'],['Chordata'],['Animalia'],['Eukarya']
15361,Gal(a1-4)GalNAc(a1-4)GalNAc(b1-4)GlcNAc(b1-3)Man(b1-4)Glc,,,none,,,,,,,,
15362,GlcOS(a1-1)[GlcOS(a1-4)GlcOS(b1-4)]GlcOS,,,Bacteria,,,,,,,,
15363,RibOP-ol(5-6)Glc(b1-3)D-FucNAcN(a1-4)GalNAc,['Streptococcus_pneumoniae'],,,,['Streptococcus'],['Streptococcaceae'],['Lactobacillales'],['Bacilli'],['Firmicutes'],['Bacteria'],['Bacteria']
15364,GlcNAc(b1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc,,,none,,,,,,,,
15365,GlcOSA(b1-3)GalNAcOS(b1-4)GlcA(b1-3)GalNAcOS(b1-4)GlcOSA(b1-3)GalNAcOS,,,Bacteria,,,,,,,,
15366,NeuNAc(a2-6)Gal(b1-4)GlcNAc(b1-2)[NeuNAc(a2-3)Gal(b1-3)[NeuNAc(a2-6)]GlcNAc(b1-4)]Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,,,Chordata,,,,,,,,
15367,PseNAcNBut(a2-6)Gal(b1-4)Glc(b1-3)GlcNAc(a1-8)PseNAcNBut,['Escherichia_coli'],,,,['Escherichia'],['Enterobacteriaceae'],['Enterobacterales'],['Gammaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
15368,GalOS(b1-4)GalNAc(b1-4)GalOS(b1-4)Glc,,,Ophiocordycipitaceae,,,,,,,,
15369,RhaOMe(a1-2)RhaOMe(a1-2)GalOMe(b1-4)[GlcOMe(b1-2)]GlcOMe,['Primula_sieboldii'],,,,['Primula'],['Primulaceae'],['Ericales'],['Dicotyledons'],['Angiosperms'],['Plantae'],['Eukarya']
15370,Araf(a1-3)[Xyl(b1-4)Xyl(b1-4)]Xyl(b1-4)Xyl,,,Angiosperms,,,,,,,,
15371,Man(a1-3)Man(a1-3)Man(a1-3)GlcNAc,['Escherichia_coli'],,,,['Escherichia'],['Enterobacteriaceae'],['Enterobacterales'],['Gammaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
15372,GlcNAc(b1-3)[Gal(a1-3)Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc,,,Chordata,,,,,,,,
15373,b-Tri-ol(1-6)Glc(b1-6)Gal(a1-2)Glc(a1-3)b-Tri-ol,,,Bacteria,,,,,,,,
15374,D-Ara(b1-2)Gal(b1-3)Gal(b1-3)Gal(b1-3)GalOP(b1-4)Man,['Leishmania_major'],,,,['Leishmania'],['Trypanosomatidae'],['Trypanosomatida'],['Kinetoplastida'],['Euglenozoa'],['Excavata'],['Eukarya']
15375,GlcOMeA(a1-2)[Xyl(b1-4)Xyl(b1-4)]Xyl(b1-4)Xyl,,,Angiosperms,,,,,,,,
15376,Fuc(a1-3)[Gal(a1-3)Gal(b1-4)]GlcNAc(b1-2)Man(a1-3)[Fuc(a1-3)[Gal(a1-3)Gal(b1-4)]GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,['Naja_kaouthia'],,,N,['Naja'],['Elapidae'],['Squamata'],['Reptilia'],['Chordata'],['Animalia'],['Eukarya']
15377,GlcNAc(b1-2)[GlcNAc(b1-4)]Man(a1-3)[GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)[GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,,,Chordata,,,,,,,,
15378,LDManNonUloNAcOFoN-onic(a2-4)Xyl(b1-3)D-FucNAc,,,Dicotyledons,,,,,,,,
15379,GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[GlcNAc(b1-4)][Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,,,Chordata,,,,,,,,
15380,Gal(b1-3)[NeuNAc(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)]GalNAc,,,Chordata,,,,,,,,
15381,GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(a1-3)Gal(b1-4)GlcNAc(b1-3)GalNAc,,,Chordata,,,,,,,,
15382,Rha(a1-4)Rha(a1-3)Rha,,,Angiosperms,,,,,,,,
15383,DDManHep(a1-6)Glc(b1-4)[LDManHep(a1-2)LDManHepOPEtn(a1-3)]LDManHep(a1-5)KdoOP,['Haemophilus_ducreyi'],,,,['Haemophilus'],['Pasteurellaceae'],['Pasteurellales'],['Gammaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
15384,Rha(a1-4)Glc(b1-4)GlcA(b1-4)Glc,,,Bacteria,,,,,,,,
15385,Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Glc(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal,,,Bacteria,,,,,,,,
15386,6dTalNAcOAc(b1-4)FucNAc(a1-4)FucNAc(a1-3)6dTalNAcOAc,['Plesiomonas_shigelloides'],1.0,,,['Plesiomonas'],['Enterobacteriaceae'],['Enterobacterales'],['Gammaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
15387,GalNAc(a1-3)D-Rha(b1-4)Glc(b1-6)Gal,['Streptococcus_oralis'],,,,['Streptococcus'],['Streptococcaceae'],['Lactobacillales'],['Bacilli'],['Firmicutes'],['Bacteria'],['Bacteria']
15388,Man(a1-3)Gal(b1-6)[Glc(a1-4)]Gal(b1-6)Gal,['Hirsutella_rhossiliensis'],,,,['Hirsutella'],['Ophiocordycipitaceae'],['Hypocreales'],['Sordariomycetes'],['Ascomycota'],['Fungi'],['Eukarya']
15389,Gal(b1-4)GlcNAc(b1-4)[GalNAc(b1-4)GlcNAc(b1-2)]Man(a1-3)[Gal(b1-4)GlcNAc(b1-6)[GalNAc(b1-4)GlcNAc(b1-2)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,['Homo_sapiens'],0.0,,N,['Homo'],['Hominidae'],['Primates'],['Mammalia'],['Chordata'],['Animalia'],['Eukarya']
15390,Gal(b1-3)Glc(b1-3)Rha(a1-4)[Gal(b1-3)]Glc(b1-3)Rha(a1-4)[Gal(b1-3)]Glc(b1-3)Rha-ol,['Acidomonas_methanolica'],,,,['Acidomonas'],['Acetobacteraceae'],['Rhodospirillales'],['Alphaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
15391,GlcNAcOLac(a1-3)Rha(b1-4)GlcNAc(b1-6)GlcNAcOLac,"['Providencia_alcalifaciens', 'Providencia_rustigianii']",1.0,,,['Providencia'],['Morganellaceae'],['Enterobacterales'],['Gammaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
15392,Man(a1-6)Man(a1-6)[Galf(b1-2)]Man(a1-6)Man(a1-6)Man(a1-6)Man(a1-6)Man(a1-6)[Galf(a1-2)Galf(b1-2)]Man(a1-6)Man(a1-6)Man(a1-6)Man(a1-6)Man(a1-6)[Gal(b1-4)]Man(a1-6)Man(a1-6)Man(a1-6)Man,['Akanthomyces_muscarius'],,,,['Akanthomyces'],['Cordycipitaceae'],['Hypocreales'],['Sordariomycetes'],['Ascomycota'],['Fungi'],['Eukarya']
15393,Fuc(a1-2)Gal(a1-3)Gal(a1-4)Gal(b1-4)GlcNAc(b1-6)[Fuc(a1-2)Gal(a1-3)Gal(a1-4)Gal(b1-3)]GalNAc,['Rana_clamitans'],,,O,['Rana'],['Ranidae'],['Anura'],['Amphibia'],['Chordata'],['Animalia'],['Eukarya']
15394,Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAcN,"['Penicillium_decumbens', 'Penicillium_oxalicum']",,,,['Penicillium'],['Trichocomaceae'],['Eurotiales'],['Eurotiomycetes'],['Ascomycota'],['Fungi'],['Eukarya']
15395,D-FucNAc(a1-4)ManNAcA(b1-4)GlcNAc,['Escherichia_coli'],,,,['Escherichia'],['Enterobacteriaceae'],['Enterobacterales'],['Gammaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
15396,Rha(a1-3)Gal(a1-3)GlcNAc(b1-4)[Rha(a1-2)]Rha(a1-2)Rha(a1-1)[Rha(a1-3)]GlcOP-ol,['Streptococcus_agalactiae'],,,,['Streptococcus'],['Streptococcaceae'],['Lactobacillales'],['Bacilli'],['Firmicutes'],['Bacteria'],['Bacteria']
15397,Kdn(a2-3)Gal(b1-3)GlcNAc,,,Animalia,,,,,,,,
15398,Glc(b1-3)[Xyl(b1-4)Glc(b1-4)]Glc,,,Avena_sativa,,,,,,,,
15399,GlcOFoN(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc,,,Bacteria,,,,,,,,
15400,NeuNAc(a2-6)GalNAc(b1-4)GlcNAc(b1-2)Man(a1-3)[Kdn(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,,,Chordata,,,,,,,,
15401,GlcNAc(b1-4)[Glc(b1-3)]GalNAc(a1-3)LDManHepOCm(a1-3)LDManHepOP(a1-5)[Kdo(a1-4)]Kdo,,1.0,Bacteria,,,,,,,,
15402,Man(a1-6)Man(a1-5)[Gal(b1-8)Kdo(a2-4)]Kdo,['Agrobacterium_tumefaciens'],,,,['Agrobacterium'],['Rhizobiaceae'],['Rhizobiales'],['Alphaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
15403,GalNAc(a1-4)GalNAc(b1-3)Thre-onic,['Escherichia_coli'],,,,['Escherichia'],['Enterobacteriaceae'],['Enterobacterales'],['Gammaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
15404,Gal(b1-3)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-3)GalNAc,,,Chordata,,,,,,,,
15405,AraN(a1-4)[Kdo(a2-4)[LDManHep(a1-2)DDManHep(a1-2)[Glc(b1-6)Glc(a1-4)GlcN(a1-4)]GalA(a1-3)[LDManHep(a1-7)]LDManHep(a1-3)[Glc(b1-4)]LDManHep(a1-5)]Kdo(a2-6)]GlcN(b1-6)GlcN,,,Bacteria,,,,,,,,
15406,Fuc(b1-2)[Fuc(b1-3)]D-Rha,,,Bacteria,,,,,,,,
15407,Xyl(b1-4)[GlcA(a1-2)]Xyl(b1-4)Xyl(b1-4)Xyl,['Gossypium_hirsutum'],,,,['Gossypium'],['Malvaceae'],['Malvales'],['Dicotyledons'],['Angiosperms'],['Plantae'],['Eukarya']
15408,Glc(a1-2)Glc(a1-3)Glc(a1-3)Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(a1-4)GlcNAc,,,Mammalia,,,,,,,,
15409,Glc(b1-2)[Xyl(b1-2)D-Fuc(b1-6)]Glc,,,Angiosperms,,,,,,,,
15410,D-RhaNAc(a1-3)Fuc(a1-4)Glc(b1-3)[Glc(b1-4)]GalNAc(a1-2)D-RhaNAc,['Salmonella_urbana'],,,,['Salmonella'],['Enterobacteriaceae'],['Enterobacterales'],['Gammaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
15411,Kdn(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc,,,Bacteria,,,,,,,,
15412,Gal(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal,,,Bacteria,,,,,,,,
15413,Qui(b1-6)Gal(b1-6)GlcNAc(b1-6)Gal(b1-3)GlcNAc,,,Bacteria,,,,,,,,
15414,FrufOAc(b1-2)FrufOAc(a1-2)FrufOAc,['Yersinia_intermedia'],,,,['Yersinia'],['Yersiniaceae'],['Enterobacterales'],['Gammaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
15415,Glc(a1-1)[L-Xyl(b1-4)L-Aco(a1-3)Gal(b1-3)Glc(b1-4)]Glc,,,Bacteria,,,,,,,,
15416,NeuNAc(a2-8)NeuNAc(a2-8)NeuNAc(a2-3)Gal(b1-4)Glc,,1.0,Bacteria,,,,,,,,
15417,Gal(a1-3)[Fuc(a1-2)]GalOMe,,,Eukarya,,,,,,,,
15418,Glc(a1-4)Glc(a1-4)GlcA,['Stevia_rebaudiana'],,,,['Stevia'],['Asteraceae'],['Asterales'],['Dicotyledons'],['Angiosperms'],['Plantae'],['Eukarya']
15419,NeuNGc(a2-3)Gal(b1-4)GlcNAcOS(b1-3)Gal(b1-4)GlcNAcOS(b1-3)Gal(b1-4)GlcNAcOS(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GalNAc,['Sus_scrofa'],,,O,['Sus'],['Suidae'],['Artiodactyla'],['Mammalia'],['Chordata'],['Animalia'],['Eukarya']
15420,Xyl(b1-2)Glc(b1-4)Glc(b1-4)Gal,,,Angiosperms,,,,,,,,
15421,Gal(b1-3)GalNAc(b1-3)Gal(b1-4)Glc,,,Bacteria,,,,,,,,
15422,GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)Gal(b1-3)[GalNAc(a1-4)Gal(b1-6)]Gal(b1-4)Glc,,,Chordata,,,,,,,,
15423,[AbeOAc(a1-3)]Man(a1-4)Rha(a1-3)Gal(a1-2)Man,"['Edwardsiella_tarda', 'Salmonella_enterica']",1.0,,,"['Edwardsiella', 'Salmonella']","['Enterobacteriaceae', 'Hafniaceae']",['Enterobacterales'],['Gammaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
15424,GalNAcOS(b1-4)Glc(b1-3)GalNAcOS,,,Bacteria,,,,,,,,
15425,NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-2)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,['Homo_sapiens'],0.0,,N,['Homo'],['Hominidae'],['Primates'],['Mammalia'],['Chordata'],['Animalia'],['Eukarya']
15426,Gal(b1-4)GlcNAc(b1-4)Man(a1-3)Man(b1-4)GlcNAc(b1-4)GlcNAc,,,Chordata,,,,,,,,
15427,L-GulNAcAN(a1-4)ManNAcAN(b1-4)L-GulNAcAN,['Taylorella_equigenitalis'],,,,['Taylorella'],['Alcaligenaceae'],['Burkholderiales'],['Betaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
15428,Man(b1-4)GlcNAc(b1-4)[Fuc(b1-3)][Fuc(a1-6)]GlcNAc,,,Animalia,,,,,,,,
15429,Rha(a1-3)Xyl(b1-4)Rha(a1-2)AraOMe,"['Frantzia_pittieri', 'Frantzia_talamancensis']",,,,['Frantzia'],['Cucurbitaceae'],['Cucurbitales'],['Dicotyledons'],['Angiosperms'],['Plantae'],['Eukarya']
15430,Kdo(a2-4)[GlcNAc(a1-2)LDManHepOPEtn(a1-3)LDManHep(a1-5)]Kdo,,,Bacteria,,,,,,,,
15431,Gal(b1-3)GalNAc(a1-4)GalNAc(b1-4)GlcNAcOPEtn(b1-3)Man(b1-4)Glc,,,none,,,,,,,,
15432,GlcNAc(a1-6)Gal(b1-4)GlcNAc,,,Bacteria,,,,,,,,
15433,KdoOP(a2-6)GlcN(b1-6)GlcN,,,Bacteria,,,,,,,,
15434,Gal(b1-6)[GalA(b1-2)]Gal(b1-3)Glc(a1-6)Gal,['Astraeus_hygrometricus'],,,,['Astraeus'],['Diplocystaceae'],['Boletales'],['Agaricomycetes'],['Basidiomycota'],['Fungi'],['Eukarya']
15435,Rha(a1-3)[Glc(a1-2)]Rha(a1-2)Glc,['Bifidobacterium_breve'],,,,['Bifidobacterium'],['Bifidobacteriaceae'],['Bifidobacteriales'],['Actinobacteria'],['Actinobacteria'],['Bacteria'],['Bacteria']
15436,NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,['Homo_sapiens'],0.0,,N,['Homo'],['Hominidae'],['Primates'],['Mammalia'],['Chordata'],['Animalia'],['Eukarya']
15437,Gal(b1-4)GlcNAc(a1-6)Gal,,,Bacteria,,,,,,,,
15438,Man(a1-2)Man(a1-3)Man(a1-2)Man(a1-2)Man,"['Candida_parapsilosis', 'Lachancea_kluyveri']",,,,"['Candida', 'Lachancea']",['Saccharomycetaceae'],['Saccharomycetales'],['Saccharomycetes'],['Ascomycota'],['Fungi'],['Eukarya']
15439,[Glc(b1-4)Glc(b1-4)Glc(b1-6)]Gal(a1-4)Gal,['Ganoderma_lucidum'],,,,['Ganoderma'],['Ganodermataceae'],['Polyporales'],['Agaricomycetes'],['Basidiomycota'],['Fungi'],['Eukarya']
15440,Fruf(b2-1)[Fruf(b2-6)]Fruf(b2-6)Glc,,,Bacteria,,,,,,,,
15441,GlcOAc(a1-4)GlcOAc(a1-4)GlcOAc(a1-4)GlcOAc(a1-4)GlcOAc(a1-4)GlcOAc(a1-4)GlcOAc,,,Bacteria,,,,,,,,
15442,GalNAla(a1-3)LDManHepOPOCm(a1-3)LDManHepOPOPPEtn(a1-5)[Kdo(a2-4)]Kdo,['Pseudomonas_aeruginosa'],,,,['Pseudomonas'],['Pseudomonadaceae'],['Pseudomonadales'],['Gammaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
15443,Glc(a1-3)[Gal(a1-6)]Glc(a1-3)[LDManHep(a1-7)]LDManHep(a1-3)LDManHepOPPEtn(a1-5)[Rha(a1-5)Kdo(a2-4)KdoOPEtn(a2-4)]Kdo,['Escherichia_coli'],,,,['Escherichia'],['Enterobacteriaceae'],['Enterobacterales'],['Gammaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
15444,Xyl(b1-2)Xyl(b1-4)Xyl,,,Angiosperms,,,,,,,,
15445,GalOMe(b1-3)[GalOMe(b1-6)]GlcNAc(b1-4)GlcNAc(b1-2)Man(a1-3)[GalOMe(b1-6)GalOMe(b1-3)[GalOMe(b1-6)]GlcNAc(b1-4)GlcNAc(b1-2)Man(a1-6)][Xyl(b1-2)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,,,Animalia,,,,,,,,
15446,Glc(a1-4)[Glc(b1-3)]GalNAc(b1-3)Man,['Clostridioides_difficile'],,,,['Clostridioides'],['Peptostreptococcaceae'],['Clostridiales'],['Clostridia'],['Firmicutes'],['Bacteria'],['Bacteria']
15447,GlcA(b1-3)GlcNAc(b1-2)GalAThr(a1-3)GalNAc(b1-4)GlcA,['Colwellia_psychrerythraea'],,,,['Colwellia'],['Colwelliaceae'],['Alteromonadales'],['Gammaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
15448,Man(b1-2)Man(a1-3)[Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc,,,Mammalia,,,,,,,,
15449,Glc(a1-4)D-AraHex(a1-4)Glc,,,Bacteria,,,,,,,,
15450,[Gal(a1-4)]PseNAcNAc(b2-6)Gal(b1-6)Galf(b1-3)Gal(a1-8)PseNAcNAc,"['Enterobacter_cloacae', 'Enterobacter_sp']",,,,['Enterobacter'],['Enterobacteriaceae'],['Enterobacterales'],['Gammaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
15451,NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-2)[NeuNAc(a2-6)Gal(b1-4)GlcNAc(b1-6)]Man(a1-3)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-2)[NeuNAc(a2-6)Gal(b1-4)GlcNAc(b1-4)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,,,Chordata,,,,,,,,
15452,Rha(a1-3)Rha(a1-2)Rha(a1-2)[GlcNAc(b1-3)]Rha,,,Bacteria,,,,,,,,
15453,Man(b1-4)Rha(b1-3)Gal,,,Bacteria,,,,,,,,
15454,[Gal(b1-4)Glc(b1-6)]Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc,,,Bacteria,,,,,,,,
15455,Kdo(a2-4)[Glc(a1-2)Glc(a1-2)[GlcNAc(a1-3)]Gal(a1-3)Glc(a1-3)[GlcN(a1-7)LDManHep(a1-7)]LDManHepOP(a1-3)LDManHepOP(a1-5)]Kdo,,,Bacteria,,,,,,,,
15456,Gal(a1-3)[Sug(b1-3)GalOAc(a1-2)]Man(a1-4)Rha(a1-3)Gal,"['Pectobacterium_atrosepticum', 'Pectobacterium_carotovorum']",,,,['Pectobacterium'],['Pectobacteriaceae'],['Enterobacterales'],['Gammaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
15457,Gal(a1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-3)[Gal(a1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,,,Chordata,,,,,,,,
15458,Glc(a1-4)Glc(a1-4)Glc(a1-6)Glc(a1-4)Glc(a1-6)Glc(a1-4)Glc,,,Eukarya,,,,,,,,
15459,Man(a1-2)Man(a1-2)Man(a1-5)D-Araf(b1-2)D-Araf(a1-3)[Man(a1-2)Man(a1-2)Man(a1-5)D-Araf(b1-2)D-Araf(a1-5)]D-Araf(a1-5)D-Ara,,,Ascomycota,,,,,,,,
15460,Glc(b1-2)GlcOAcOOle(b1-4)Glc,['Starmerella_bombicola'],,,,['Starmerella'],['undetermined'],['Saccharomycetales'],['Saccharomycetes'],['Ascomycota'],['Fungi'],['Eukarya']
15461,GlcNAc(a1-2)LDManHep(a1-3)LDManHep,,,Bacteria,,,,,,,,
15462,NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-6)]GalNAc,['Homo_sapiens'],0.0,,O,['Homo'],['Hominidae'],['Primates'],['Mammalia'],['Chordata'],['Animalia'],['Eukarya']
15463,Man(b1-3)Man(b1-2)Man(b1-3)[Gal(b1-6)]Man(b1-2)Man(b1-3)Man(b1-2)Man(b1-2)Man,['Lentinula_edodes'],,,,['Lentinula'],['Omphalotaceae'],['Agaricales'],['Agaricomycetes'],['Basidiomycota'],['Fungi'],['Eukarya']
15464,Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4)][Gal(b1-4)GlcNAc(b1-6)]Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,,,Monjiviricetes,,,,,,,,
15465,NeuNGc(a2-3)Gal(b1-4)GlcNAc(b1-2)[NeuNGc(a2-3)Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[GlcNAc(b1-4)][NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,,,Chordata,,,,,,,,
15466,D-Fuc(a1-2)Gal(a1-3)Gal(a1-4)Gal(b1-3)[GlcNAc(b1-6)]GalNAc,,,Chordata,,,,,,,,
15467,LegNAcNAm(a2-4)FucNAcOAc(a1-3)QuiNAc(b1-3)[GlcNAc(b1-2)]Glc(b1-3)[Glc(a1-4)]GalNAla(a1-3)LDManHepOCm(a1-3)LDManHep(a1-5)Kdo,['Pseudomonas_fluorescens'],,,,['Pseudomonas'],['Pseudomonadaceae'],['Pseudomonadales'],['Gammaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
15468,NeuNGc(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[D-Fuc(a1-6)]GlcNAc,,,Chordata,,,,,,,,
15469,Man(a1-3)Man(a1-2)Man(a1-2)[Man(a1-3)Man(a1-2)Man(a1-6)]Man(a1-3)[Man(a1-3)[Man(a1-3)Man(a1-2)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc,,,Ascomycota,,,,,,,,
15470,Kdo(a2-8)[Kdo(a2-4)]Kdo(a2-4)Kdo(a2-6)GlcNAcOP(b1-6)GlcNAcOP,['Chlamydia_psittaci'],,,,['Chlamydia'],['Chlamydiaceae'],['Chlamydiales'],['Chlamydiae'],['Chlamydiae'],['Bacteria'],['Bacteria']
15471,GalNAc(a1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-6)[Glc(b1-4)]LDManHep(a1-6)Glc(b1-4)[LDManHep(a1-2)LDManHepOPEtn(a1-3)][Glc(a1-6)]LDManHep(a1-5)KdoOPPEtn,['Pasteurella_multocida'],,,,['Pasteurella'],['Pasteurellaceae'],['Pasteurellales'],['Gammaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
15472,Glc(a1-3)Man(a1-2)Man(a1-2)[Man(a1-2)Man(a1-6)]Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,['Saccharomyces_cerevisiae'],,,N,['Saccharomyces'],['Saccharomycetaceae'],['Saccharomycetales'],['Saccharomycetes'],['Ascomycota'],['Fungi'],['Eukarya']
15473,D-FucNAlaAc(a1-4)[GalNAc(b1-3)]Gal(b1-2)Ery-ol,['Cronobacter_sakazakii'],,,,['Cronobacter'],['Enterobacteriaceae'],['Enterobacterales'],['Gammaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
15474,GlcOMeA(a1-2)[Xyl(b1-4)Xyl(b1-4)Xyl(b1-4)]Xyl,,,Angiosperms,,,,,,,,
15475,QuiNAc(a1-3)Rha(a1-6)GlcNAc(a1-4)GlcA(b1-3)GalNAc(a1-4)QuiNAc,['Cronobacter_muytjensii'],1.0,,,['Cronobacter'],['Enterobacteriaceae'],['Enterobacterales'],['Gammaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
