seqs,preds,method
"['Man', '1-3', 'Man', 'a1-6', 'Man', 'a1-3', 'Man', 'a1-6', 'Man', 'a1-2', 'Man']",3.7592333e-06,Mutated-Random
"['GalfOAc', 'b1-4', 'GlcA', 'b1-3', 'GalfOAc', '1dAlt-ol', '1-1', '1-1', '1-1', '1-1', '1-1']",1.944359e-05,Mutated-Random
"['Galf', 'b1-5', 'Galf', '2,5-Anhydro-Man', 'GalfOMe', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",1.4533462e-05,Mutated-Random
"['RhaOS', 'a1-3', 'Man', 'b1-4', 'RhaOS', '1-1', '1-1', '1-1', '1-1', '1-1', '1-3']",0.000774358,Mutated-Random
"['QuiNAlaBut', 'b1-6', 'GlcNAc', 'a1-3', 'L-QuiNAc', '2,5-Anhydro-Man', 'GlcNAcOAc', 'a1-3', 'QuiNAlaBut', '1-1', '1-1']",9.68441e-06,Mutated-Random
"['Glc', 'b1-2', '1-2', 'b1-3', 'Glc', 'b1-4', 'Gal', '1-1', '1-1', '1-1', '1-1']",7.6075876e-06,Mutated-Random
"['Galf', '2,5-Anhydro-Man-ol', 'Galf', 'b1-6', 'GalfOMe', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",7.5672924e-06,Mutated-Random
"['GlcA', 'a1-2', '1dEry-ol', 'b1-6', 'Galf', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",3.9638185e-06,Mutated-Random
"['1-2', 'a1-2', 'Man', 'a1-4', 'ManOAc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",0.00086316955,Mutated-Random
"['1-5', 'b1-4', 'GlcA', 'b1-3', 'GalfOAc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",0.00018289783,Mutated-Random
"['D-Araf', 'b1-3', 'D-Araf', 'b1-5', 'D-Araf', '1-1', '1-1', '1-4', '1-1', '1-1', '1-1']",2.5566036e-05,Mutated-Random
"['GalfOAc', 'b1-4', 'GlcA', '1-4', 'GalfOAc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",5.3698663e-05,Mutated-Random
"['GlcA', 'a1-2', 'Galf', 'b1-6', 'Galf', '1-1', '2,5-Anhydro-Man', '1-1', '1-1', '1-1', '1-1']",4.921646e-06,Mutated-Random
"['Man', '1dEry-ol', 'Man', 'a1-2', 'Man', 'a1-2', 'Man', 'a1-2', 'Man', 'a1-2', 'Man']",2.1824915e-05,Mutated-Random
"['Man', 'a1-3', '1-1', 'a1-6', 'Man', 'a1-3', 'Man', 'b1-4', 'GlcNAc', 'b1-4', 'GlcNAc']",6.839304e-05,Mutated-Random
"['Man', '1-6', 'Man', 'a1-2', 'Man', 'a1-2', 'Man', 'a1-2', 'Man', 'a1-2', 'Man']",9.218506e-06,Mutated-Random
"['QuiNAlaBut', 'b1-6', 'GlcNAc', 'a1-3', 'L-QuiNAc', 'a1-3', '1-3', 'a1-3', 'QuiNAlaBut', '1-1', '1-1']",1.0161188e-05,Mutated-Random
"['1-4', 'a1-3', 'Man', 'b1-4', 'RhaOS', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",0.00033857717,Mutated-Random
"['Galf', 'a1-2', 'Galf', 'a1-3', 'Man', 'a1-2', 'Man', 'a1-3', '1-6', 'a1-2', 'Galf']",2.3695304e-05,Mutated-Random
"['Glc', 'b1-2', 'Glc', 'b1-3', '1-5', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",1.1045355e-05,Mutated-Random
"['Man', 'a1-3', 'Man', 'a1-6', 'Man', 'a1-3', 'Man', 'b1-4', 'GlcNAc', '1-2', 'GlcNAc']",0.0004323023,Mutated-Random
"['Glc', 'b1-2', 'Glc', 'b1-4', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",1.7426892e-05,Mutated-Random
"['QuiNAlaBut', 'b1-6', 'GlcNAc', 'a1-3', 'L-QuiNAc', 'a1-3', '1-5', 'a1-3', 'QuiNAlaBut', '1-1', '1-1']",8.031454e-06,Mutated-Random
"['RhaOS', 'a1-3', 'Man', 'b1-4', 'RhaOS', '1-1', '2,5-Anhydro-Man-ol', '1-1', '1-1', '1-1', '1-1']",0.00057117455,Mutated-Random
"['GalfOAc', 'b1-4', 'GlcA', 'b1-3', 'GalfOAc', '1-5', '1-1', '1-1', '1-1', '1-1', '1-1']",3.6279562e-06,Mutated-Random
"['Glc', '1-6', 'Glc', 'b1-3', 'Glc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",1.0511464e-05,Mutated-Random
"['1-6', 'a1-3', 'Man', 'a1-6', 'Man', 'a1-3', 'Man', 'b1-4', 'GlcNAc', 'b1-4', 'GlcNAc']",6.2074556e-05,Mutated-Random
"['Galf', 'a1-2', 'Galf', 'a1-3', 'Man', 'a1-2', 'Man', 'a1-3', '1-4', 'a1-2', 'Galf']",1.5302385e-05,Mutated-Random
"['Man', 'a1-3', 'Man', 'a1-6', 'Man', 'b1-4', '1-5', 'b1-4', 'GlcNAc', '1-1', '1-1']",4.4542894e-06,Mutated-Random
"['Glc', 'b1-3', 'Glc', 'b1-2', '1dEry-ol', 'a1-4', 'Glc', '1-1', '1-1', '1-1', '1-1']",1.5724574e-05,Mutated-Random
"['RhaOS', '1dEry-ol', 'Man', 'b1-4', 'RhaOS', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",0.005263743,Mutated-Random
"['Man', 'a1-3', 'Man', 'a1-6', 'Man', 'a1-3', 'Man', 'b1-4', 'GlcNAc', 'b1-4', '2,5-Anhydro-Man-ol']",6.910204e-06,Mutated-Random
"['Galf', 'a1-2', 'Galf', 'a1-3', 'Man', 'a1-2', 'Man', 'a1-3', 'Galf', 'a1-2', '2,5-Anhydro-Man']",2.404214e-05,Mutated-Random
"['GlcA', 'b1-3', '2,5-Anhydro-Man', 'a1-3', 'GalNAc', 'a1-2', 'Fuc', 'a1-2', 'GlcA', '1-1', '1-1']",1.9333067e-05,Mutated-Random
"['Man', 'a1-3', 'Man', 'a1-6', '2,5-Anhydro-Man', 'a1-3', 'Man', 'b1-4', 'GlcNAc', 'b1-4', 'GlcNAc']",5.2811765e-06,Mutated-Random
"['GalfOAc', 'b1-4', '1-5', 'b1-3', 'GalfOAc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",0.0031088593,Mutated-Random
"['Glc', 'a1-3', 'Glc', 'a1-3', '1-4', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",3.988087e-06,Mutated-Random
"['D-Araf', 'b1-3', 'D-Araf', '1-3', 'D-Araf', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",0.00020815607,Mutated-Random
"['ManOMe', 'a1-2', 'Man', '1dEry-ol', 'Man', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",6.9900907e-06,Mutated-Random
"['ManOMe', 'a1-2', 'Man', 'a1-2', '1-4', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",8.4317224e-05,Mutated-Random
"['Man', 'a1-3', 'Man', 'a1-6', 'Man', 'a1-3', 'Man', 'b1-4', 'GlcNAc', 'b1-4', '1-6']",6.8559766e-06,Mutated-Random
"['Galf', 'a1-2', 'Galf', 'a1-3', 'Man', 'a1-2', 'Man', 'a1-3', '1dEry-ol', 'a1-2', 'Galf']",2.312946e-05,Mutated-Random
"['RhaOS', 'a1-3', 'Man', 'b1-4', 'RhaOS', '1-1', '1-1', '2,5-Anhydro-Man', '1-1', '1-1', '1-1']",0.0001035598,Mutated-Random
"['Galf', '1-5', 'Galf', 'a1-3', 'Man', 'a1-2', 'Man', 'a1-3', 'Galf', 'a1-2', 'Galf']",4.942795e-06,Mutated-Random
"['Gal', 'b1-3', '1dEry-ol', 'b1-4', 'Man', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",0.00013864828,Mutated-Random
"['Man', 'a1-3', 'Man', 'a1-2', 'Man', 'a1-2', 'Man', 'a1-2', 'Man', '1-1', 'Man']",5.804046e-06,Mutated-Random
"['Glc', 'b1-6', 'Glc', 'b1-3', 'Glc', '1-1', '1-2', '1-1', '1-1', '1-1', '1-1']",3.7705531e-06,Mutated-Random
"['Glc', 'b1-2', 'Glc', 'b1-4', '1-3', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",5.5055502e-06,Mutated-Random
"['2,5-Anhydro-Man-ol', 'a1-3', 'Man', 'b1-4', 'RhaOS', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",0.00031810201,Mutated-Random
"['QuiNAlaBut', 'b1-6', 'GlcNAc', 'a1-3', '1-6', 'a1-3', 'GlcNAcOAc', 'a1-3', 'QuiNAlaBut', '1-1', '1-1']",5.010075e-06,Mutated-Random
"['Glc', 'b1-2', 'Rha', 'a1-4', 'Glc', '1-1', '2,5-Anhydro-Man', '1-1', '1-1', '1-1', '1-1']",3.6885403e-06,Mutated-Random
"['ManOAc', 'a1-2', 'Man', 'a1-4', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",0.0013916775,Mutated-Random
"['1-5', 'a1-3', 'Man', 'b1-4', 'RhaOS', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",0.00024241339,Mutated-Random
"['Glc', 'b1-2', 'Glc', 'b1-3', '1-4', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",6.162067e-06,Mutated-Random
"['RhaOS', 'a1-3', 'Man', 'b1-4', 'RhaOS', '1-1', '1-4', '1-1', '1-1', '1-1', '1-1']",0.00045648834,Mutated-Random
"['Man', '1-3', 'Man', 'a1-2', 'Man', 'a1-2', 'Man', 'a1-2', 'Man', 'a1-2', 'Man']",3.662286e-05,Mutated-Random
"['ManOAc', 'a1-2', '1-5', 'a1-4', 'ManOAc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",3.925559e-06,Mutated-Random
"['Galf', 'a1-2', 'Galf', 'a1-3', 'Man', '1-1', 'Man', 'a1-3', 'Galf', 'a1-2', 'Galf']",4.6123503e-05,Mutated-Random
"['1dAlt-ol', 'a1-2', 'Galf', 'a1-3', 'Man', 'a1-2', 'Man', 'a1-3', 'Galf', 'a1-2', 'Galf']",0.00025849498,Mutated-Random
"['GlcA', 'a1-2', 'Galf', '2,5-Anhydro-Man-ol', 'Galf', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",1.443637e-05,Mutated-Random
"['Man', 'a1-3', 'Man', 'a1-2', 'Man', 'a1-2', 'Man', 'a1-2', 'Man', '1dEry-ol', 'Man']",8.3828445e-06,Mutated-Random
"['ManOAc', 'a1-2', 'Man', 'a1-4', 'ManOAc', '1-1', '1-1', '1-1', '1-1', '1-1', '1dEry-ol']",2.564017e-05,Mutated-Random
"['GalfOAc', 'b1-4', 'GlcA', 'b1-3', 'GalfOAc', '1-1', '1-6', '1-1', '1-1', '1-1', '1-1']",4.5331522e-05,Mutated-Random
"['D-Araf', 'b1-3', 'D-Araf', 'b1-5', '2,5-Anhydro-Man-ol', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",9.2464084e-05,Mutated-Random
"['RhaOS', 'a1-3', 'Man', 'b1-4', 'RhaOS', '1-1', '1-1', '1-5', '1-1', '1-1', '1-1']",0.00024981797,Mutated-Random
"['GlcA', 'a1-2', 'Galf', 'b1-6', '2,5-Anhydro-Man-ol', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",8.786626e-05,Mutated-Random
"['1dEry-ol', 'b1-4', 'QuiNAc', 'b1-3', '6dTalOAc', 'a1-3', 'D-FucNAc', '1-1', '1-1', '1-1', '1-1']",7.339964e-06,Mutated-Random
"['GlcA', 'a1-2', 'Galf', 'b1-6', '1-6', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",4.6229063e-05,Mutated-Random
"['Man', 'b1-4', '1dAlt-ol', 'a1-3', 'GalOAc', 'a1-6', 'Man', '1-1', '1-1', '1-1', '1-1']",7.069416e-05,Mutated-Random
"['Glc', '2,5-Anhydro-Man-ol', 'Glc', 'a1-3', 'GlcOMe', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",7.413724e-05,Mutated-Random
"['Glc', 'a1-3', 'Glc', 'a1-3', '1-6', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",1.2573773e-05,Mutated-Random
"['Man', '1-6', 'Man', 'a1-6', 'Man', 'a1-3', 'Man', 'b1-4', 'GlcNAc', 'b1-4', 'GlcNAc']",0.00024845402,Mutated-Random
"['GalfOAc', '1-1', 'GlcA', 'b1-3', 'GalfOAc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",3.5958e-05,Mutated-Random
"['ManOAc', 'a1-2', 'Man', '1dAlt-ol', 'ManOAc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",1.7327042e-05,Mutated-Random
"['Glc', 'b1-2', 'Glc', 'b1-3', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",3.120293e-05,Mutated-Random
"['Man', 'a1-2', 'Man', 'a1-6', 'Man', 'a1-3', 'Man', 'a1-6', 'Man', 'a1-2', '2,5-Anhydro-Man']",0.00011762357,Mutated-Random
"['Glc', 'b1-2', '2,5-Anhydro-Man', 'b1-3', 'Glc', 'b1-4', 'Gal', '1-1', '1-1', '1-1', '1-1']",3.586236e-06,Mutated-Random
"['Man', 'a1-3', 'Man', 'a1-6', 'Man', 'b1-4', '2,5-Anhydro-Man', 'b1-4', 'GlcNAc', '1-1', '1-1']",2.4999365e-05,Mutated-Random
"['GalfOAc', 'b1-4', 'GlcA', 'b1-3', '1dEry-ol', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",4.568666e-05,Mutated-Random
"['ManOMe', 'a1-2', 'Man', '1-1', 'Man', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",1.4627763e-05,Mutated-Random
"['ManOAc', 'a1-2', 'Man', 'a1-4', 'ManOAc', '1-1', '2,5-Anhydro-Man-ol', '1-1', '1-1', '1-1', '1-1']",0.00018500973,Mutated-Random
"['QuiNAlaBut', 'b1-6', '1dAlt-ol', 'a1-3', 'L-QuiNAc', 'a1-3', 'GlcNAcOAc', 'a1-3', 'QuiNAlaBut', '1-1', '1-1']",4.6938585e-05,Mutated-Random
"['ManOMe', 'a1-2', 'Man', '1-3', 'Man', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",2.7652337e-05,Mutated-Random
"['ManOAc', 'a1-2', 'Man', 'a1-4', 'ManOAc', '1-2', '1-1', '1-1', '1-1', '1-1', '1-1']",1.8038905e-05,Mutated-Random
"['Man', 'a1-3', 'Man', 'a1-6', 'Man', 'b1-4', '2,5-Anhydro-Man-ol', 'b1-4', 'GlcNAc', '1-1', '1-1']",3.1274474e-05,Mutated-Random
"['Man', 'b1-4', '1dEry-ol', 'a1-3', 'GalOAc', 'a1-6', 'Man', '1-1', '1-1', '1-1', '1-1']",7.482364e-05,Mutated-Random
"['Man', 'a1-3', 'Man', 'a1-6', 'Man', 'a1-3', 'Man', 'b1-4', 'GlcNAc', 'b1-4', '1-3']",5.980336e-06,Mutated-Random
"['Man', '1-6', 'Man', 'a1-6', 'Man', 'a1-3', 'Man', 'a1-6', 'Man', 'a1-2', 'Man']",5.895466e-06,Mutated-Random
"['Glc', 'b1-2', 'Glc', 'b1-3', '1dEry-ol', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",5.445476e-05,Mutated-Random
"['ManOMe', 'a1-2', 'Man', 'a1-2', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",0.00042490638,Mutated-Random
"['Galf', 'a1-2', 'Galf', 'a1-3', 'Man', 'a1-2', 'Man', 'a1-3', 'Galf', 'a1-2', '1-5']",3.9829352e-05,Mutated-Random
"['Man', 'b1-4', 'Rha', 'a1-3', 'GalOAc', 'a1-6', '1-2', '1-1', '1-1', '1-1', '1-1']",8.339514e-06,Mutated-Random
"['ManOMe', 'a1-2', 'Man', 'a1-2', 'Man', '1-1', '1-1', '1-1', '1-1', '1-4', '1-1']",3.5942958e-06,Mutated-Random
"['ManOAc', 'a1-2', 'Man', '2,5-Anhydro-Man', 'ManOAc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",1.26220975e-05,Mutated-Random
"['Glc', 'b1-4', 'Rha', 'a1-2', '1-6', 'a1-3', 'Gal', 'b1-4', 'Glc', 'b1-4', 'Glc']",2.9964323e-05,Mutated-Random
"['Man', 'a1-3', 'Man', 'a1-2', 'Man', 'a1-2', 'Man', 'a1-2', 'Man', '1-6', 'Man']",5.9647855e-06,Mutated-Random
"['D-Araf', 'b1-3', 'D-Araf', 'b1-5', 'D-Araf', '1-1', '1-1', '1dAlt-ol', '1-1', '1-1', '1-1']",0.00014814042,Mutated-Random
"['GalfOAc', 'b1-4', '2,5-Anhydro-Man-ol', 'b1-3', 'GalfOAc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",0.0036218227,Mutated-Random
"['Man', 'a1-2', 'Man', 'a1-6', 'Man', 'a1-3', 'Man', 'a1-6', '1-2', 'a1-2', 'Man']",6.8305208e-06,Mutated-Random
"['1-1', 'a1-3', 'Man', 'a1-6', 'Man', 'a1-3', 'Man', 'b1-4', 'GlcNAc', 'b1-4', 'GlcNAc']",3.970243e-05,Mutated-Random
"['ManOAc', 'a1-2', 'Man', 'a1-4', 'ManOAc', '1-1', '1-1', '1-1', '1-1', '1dEry-ol', '1-1']",9.5650095e-05,Mutated-Random
"['D-Araf', 'b1-3', '1-3', 'b1-5', 'D-Araf', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",0.00037673663,Mutated-Random
"['RhaOS', 'a1-3', 'Man', 'b1-4', '2,5-Anhydro-Man-ol', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",0.0011555153,Mutated-Random
"['ManOAc', '1dEry-ol', 'Man', 'a1-4', 'ManOAc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",3.089931e-05,Mutated-Random
"['1-5', 'b1-4', 'QuiNAc', 'b1-3', '6dTalOAc', 'a1-3', 'D-FucNAc', '1-1', '1-1', '1-1', '1-1']",1.377421e-05,Mutated-Random
"['Glc', 'b1-6', 'Glc', 'b1-3', 'Glc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-5']",6.333443e-06,Mutated-Random
"['RhaOS', 'a1-3', 'Man', 'b1-4', '1-3', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",0.00031190875,Mutated-Random
"['Gal', 'a1-2', 'D-Fuc', 'a1-3', '1dAlt-ol', 'b1-3', 'D-Fuc', '1-1', '1-1', '1-1', '1-1']",5.115963e-06,Mutated-Random
"['GalfOAc', 'b1-4', 'GlcA', 'b1-3', '1-5', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",0.000109306384,Mutated-Random
"['D-Araf', 'b1-3', 'D-Araf', 'b1-5', 'D-Araf', '1-1', '1-1', '1-1', '1-4', '1-1', '1-1']",0.00011770303,Mutated-Random
"['D-Araf', '1-4', 'D-Araf', 'b1-5', 'D-Araf', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",0.00057403755,Mutated-Random
"['Man', 'a1-3', 'Man', 'a1-6', 'Man', 'a1-3', '2,5-Anhydro-Man', 'b1-4', 'GlcNAc', 'b1-4', 'GlcNAc']",6.4721216e-06,Mutated-Random
"['Glc', 'b1-3', 'Glc', 'b1-2', '2,5-Anhydro-Man-ol', 'a1-4', 'Glc', '1-1', '1-1', '1-1', '1-1']",1.0798791e-05,Mutated-Random
"['RhaOS', 'a1-3', 'Man', 'b1-4', 'RhaOS', '1-1', '1-1', '1-1', '1-3', '1-1', '1-1']",0.00014432764,Mutated-Random
"['Gal', 'a1-2', 'D-Fuc', 'a1-3', 'Galf', '1-4', 'D-Fuc', '1-1', '1-1', '1-1', '1-1']",1.0372712e-05,Mutated-Random
"['Man', 'a1-3', 'Man', 'a1-2', 'Man', 'a1-2', 'Man', 'a1-2', 'Man', 'a1-2', '2,5-Anhydro-Man-ol']",6.652292e-05,Mutated-Random
"['Glc', 'a1-3', 'Glc', 'a1-3', '1-3', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",6.377652e-06,Mutated-Random
"['Man', 'a1-3', 'Man', 'a1-2', 'Man', 'a1-2', 'Man', 'a1-2', 'Man', 'a1-2', '1dEry-ol']",6.105303e-05,Mutated-Random
"['GalfOAc', 'b1-4', 'GlcA', 'b1-3', '1-4', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",6.2611296e-05,Mutated-Random
"['Man', 'a1-3', 'Man', 'a1-6', 'Man', 'a1-3', 'Man', 'b1-4', 'GlcNAc', 'b1-4', '1-5']",4.2225934e-06,Mutated-Random
"['ManOMe', 'a1-2', '1-2', 'a1-2', 'Man', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",4.5328263e-05,Mutated-Random
"['GlcA', 'b1-3', '1-4', 'a1-3', 'GalNAc', 'a1-2', 'Fuc', 'a1-2', 'GlcA', '1-1', '1-1']",1.757747e-05,Mutated-Random
"['RhaOS', 'a1-3', 'Man', 'b1-4', 'RhaOS', '1-1', '1-1', '1-1', '1-4', '1-1', '1-1']",8.338951e-05,Mutated-Random
"['QuiNAlaBut', 'b1-6', '1-4', 'a1-3', 'L-QuiNAc', 'a1-3', 'GlcNAcOAc', 'a1-3', 'QuiNAlaBut', '1-1', '1-1']",0.00024677307,Mutated-Random
"['RhaOS', 'a1-3', 'Man', 'b1-4', 'RhaOS', '1-1', '1-1', '1-1', '1-6', '1-1', '1-1']",0.00013554013,Mutated-Random
"['ManOAc', 'a1-2', 'Man', 'a1-4', 'ManOAc', '1-1', '1-1', '1-4', '1-1', '1-1', '1-1']",5.097867e-05,Mutated-Random
"['Glc', 'b1-2', '1-1', 'a1-3', 'Man', 'b1-4', 'Man', 'b1-3', 'GlcNAc', 'b1-3', 'Glc']",1.5396481e-05,Mutated-Random
"['1-3', 'a1-2', 'Man', 'a1-4', 'ManOAc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",0.000941476,Mutated-Random
"['D-Araf', 'b1-3', 'D-Araf', 'b1-5', '1-4', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",0.00026402815,Mutated-Random
"['GalfOAc', 'b1-4', 'GlcA', 'b1-3', '1-2', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",6.734437e-05,Mutated-Random
"['Gal', 'a1-2', 'D-Fuc', 'a1-3', '2,5-Anhydro-Man', 'b1-3', 'D-Fuc', '1-1', '1-1', '1-1', '1-1']",4.5367756e-06,Mutated-Random
"['Glc', 'b1-4', '1-6', 'a1-2', 'GalOP', 'a1-3', 'Gal', 'b1-4', 'Glc', 'b1-4', 'Glc']",1.5670808e-05,Mutated-Random
"['Glc', 'b1-2', 'Glc', 'b1-3', '1-2', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",6.622039e-06,Mutated-Random
"['1-6', 'b1-4', 'QuiNAc', 'b1-3', '6dTalOAc', 'a1-3', 'D-FucNAc', '1-1', '1-1', '1-1', '1-1']",9.668613e-06,Mutated-Random
"['Glc', 'a1-3', 'Glc', 'a1-3', 'GlcOMe', '1-1', '1-1', '1-1', '1-1', '1dEry-ol', '1-1']",3.7821474e-06,Mutated-Random
"['RhaOS', 'a1-3', 'Man', 'b1-4', 'RhaOS', '1-1', '1-1', '1-1', '1-1', '1-1', '2,5-Anhydro-Man']",0.0018677195,Mutated-Random
"['D-FucNAc', 'b1-4', '1-1', 'b1-3', '6dTalOAc', 'a1-3', 'D-FucNAc', '1-1', '1-1', '1-1', '1-1']",4.9060858e-05,Mutated-Random
"['Man', 'a1-3', 'Man', 'a1-6', 'Man', '1-2', 'Man', 'b1-4', 'GlcNAc', 'b1-4', 'GlcNAc']",7.0697706e-06,Mutated-Random
"['Gal', 'b1-3', '2,5-Anhydro-Man-ol', 'b1-4', 'Man', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",5.03718e-05,Mutated-Random
"['Man', 'a1-3', 'Man', 'a1-6', 'Man', 'a1-3', 'Man', '2,5-Anhydro-Man-ol', 'GlcNAc', 'b1-4', 'GlcNAc']",0.001938847,Mutated-Random
"['1dEry-ol', 'a1-2', 'Rha', 'a1-4', 'Glc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",1.1748444e-05,Mutated-Random
"['RhaOS', 'a1-3', 'Man', '1-2', 'RhaOS', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",0.005345078,Mutated-Random
"['RhaOS', 'a1-3', 'Man', '1-3', 'RhaOS', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",0.0050840606,Mutated-Random
"['RhaOS', 'a1-3', 'Man', 'b1-4', 'RhaOS', '1-1', '1-1', '1-1', '1-1', '1-1', '1-6']",0.0008008787,Mutated-Random
"['1-2', 'a1-2', 'Rha', 'a1-4', 'Glc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",1.0942453e-05,Mutated-Random
"['ManOAc', 'a1-2', 'Man', 'a1-4', 'ManOAc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-6']",2.0740952e-05,Mutated-Random
"['D-Araf', '1-1', 'D-Araf', 'b1-5', 'D-Araf', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",0.00051167584,Mutated-Random
"['Galf', 'b1-5', 'Galf', '1-6', 'GalfOMe', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",3.534597e-05,Mutated-Random
"['1-2', 'a1-3', 'Man', 'b1-4', 'RhaOS', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",0.0005201712,Mutated-Random
"['Glc', 'b1-2', 'Glc', 'b1-4', '1-2', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",3.6984893e-06,Mutated-Random
"['Glc', 'b1-6', 'Glc', 'b1-3', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",0.00093704514,Mutated-Random
"['GlcA', 'b1-3', '1-3', 'a1-3', 'GalNAc', 'a1-2', 'Fuc', 'a1-2', 'GlcA', '1-1', '1-1']",1.2569935e-05,Mutated-Random
"['GlcA', 'b1-3', '2,5-Anhydro-Man-ol', 'a1-3', 'GalNAc', 'a1-2', 'Fuc', 'a1-2', 'GlcA', '1-1', '1-1']",1.9557097e-05,Mutated-Random
"['GalfOAc', 'b1-4', 'GlcA', 'b1-3', 'GalfOAc', '1-3', '1-1', '1-1', '1-1', '1-1', '1-1']",3.9474075e-05,Mutated-Random
"['GalfOAc', 'b1-4', 'GlcA', 'b1-3', 'GalfOAc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-4']",7.335674e-05,Mutated-Random
"['Glc', 'b1-6', 'Glc', 'b1-3', '1-2', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",0.0001990964,Mutated-Random
"['Glc', 'a1-3', 'Glc', 'a1-3', '1-2', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",4.2857805e-06,Mutated-Random
"['GlcA', 'a1-2', 'Galf', 'b1-6', '2,5-Anhydro-Man', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",7.456322e-05,Mutated-Random
"['GlcA', 'a1-2', 'Galf', '1-6', 'Galf', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",1.685965e-05,Mutated-Random
"['Man', 'a1-2', 'Man', 'a1-6', 'Man', 'a1-3', 'Man', 'a1-6', 'Man', 'a1-2', '2,5-Anhydro-Man-ol']",4.768297e-05,Mutated-Random
"['D-Araf', 'b1-3', 'D-Araf', 'b1-5', 'D-Araf', '1-1', '1-1', '1-1', '1dAlt-ol', '1-1', '1-1']",6.402143e-05,Mutated-Random
"['Galf', 'a1-2', 'Galf', 'a1-3', 'Man', '1-2', 'Man', 'a1-3', 'Galf', 'a1-2', 'Galf']",4.8933005e-05,Mutated-Random
